Repository,Number,Body,class,Title,Combined_Text
caffe,6780,issue summary ! caffe issue image https user images.githubusercontent.com 34826390 58903355 dc5b5680 86ca 11e9 8651 ae10cb77e1c4.png able train ssd 300x300 kitti dataset. detection eval zero training.,1,getting loss zero training ssd 300x300 kitti dataset,getting loss zero training ssd 300x300 kitti dataset issue summary ! caffe issue image https user images.githubusercontent.com 34826390 58903355 dc5b5680 86ca 11e9 8651 ae10cb77e1c4.png able train ssd 300x300 kitti dataset. detection eval zero training.
caffe,3965,"created simplest net learn division function input b, label b . however, try run trainer, hang forever. , see waiting . searched around mentioned note source might caused training testing phase sharing lmdb. copied data separate training testing folders, problem persists. wondering hang, debug problem? console output generated training label data",1,caffe hang creating data layer,"caffe hang creating data layer created simplest net learn division function input b, label b . however, try run trainer, hang forever. , see waiting . searched around mentioned note source might caused training testing phase sharing lmdb. copied data separate training testing folders, problem persists. wondering hang, debug problem? console output generated training label data"
caffe,1856,interested gsoc 2015 https www.google melange.com gsoc homepage google gsoc2015 ? organization submission deadline 20 feb 2015. cc shelhamer longjon jeffdonahue sguada,0,gsoc 2015,gsoc 2015 interested gsoc 2015 https www.google melange.com gsoc homepage google gsoc2015 ? organization submission deadline 20 feb 2015. cc shelhamer longjon jeffdonahue sguada
caffe,1843,understood code stochastic pooling layer uses random sampling select elements. another approach would sample using multinomial distribution probabilities derived activation values. normalized appropriately course reference http www.matthewzeiler.com pubs iclr2013 iclr2013.pdf 1 right pooling layer using random sampling? 2 existing way multinomial sampling? 2 would good addition?,0,stochastic pooling layer using multinomial distribution based activation values instead uniform distribution,stochastic pooling layer using multinomial distribution based activation values instead uniform distribution understood code stochastic pooling layer uses random sampling select elements. another approach would sample using multinomial distribution probabilities derived activation values. normalized appropriately course reference http www.matthewzeiler.com pubs iclr2013 iclr2013.pdf 1 right pooling layer using random sampling? 2 existing way multinomial sampling? 2 would good addition?
caffe,5156,"issue summary specifying gpu 2,4,5,6 intended effect. latest master, code simply calls caffe setdevice gpus 0 testing, vector gpus 2,4,5,6 gpus 0 2, first gpu list used. training, code also calls caffe set solver count gpus.size apparently allows solver create one worker per gpu, actual gpu device ids propagated workers. steps reproduce run caffe machine least 3 gpus, specify gpu n,m n 1 i.e. specify consecutive gpus . system configuration operating system ubuntu 14.04 compiler gcc 4.8.4 cuda version applicable 7.0, 7.5 8.0 tested cudnn version applicable 4.0.7 5.1 tested blas atlas mkl tested python matlab version pycaffe matcaffe respectively n",0,gpu device ids honored,"gpu device ids honored issue summary specifying gpu 2,4,5,6 intended effect. latest master, code simply calls caffe setdevice gpus 0 testing, vector gpus 2,4,5,6 gpus 0 2, first gpu list used. training, code also calls caffe set solver count gpus.size apparently allows solver create one worker per gpu, actual gpu device ids propagated workers. steps reproduce run caffe machine least 3 gpus, specify gpu n,m n 1 i.e. specify consecutive gpus . system configuration operating system ubuntu 14.04 compiler gcc 4.8.4 cuda version applicable 7.0, 7.5 8.0 tested cudnn version applicable 4.0.7 5.1 tested blas atlas mkl tested python matlab version pycaffe matcaffe respectively n"
caffe,2233,"io.cpp, readprotofrombinaryfile, line make pull request enough?",0,"missing binary readprotofrombinaryfile , io.cpp","missing binary readprotofrombinaryfile , io.cpp io.cpp, readprotofrombinaryfile, line make pull request enough?"
caffe,423,"hi all, new kind deep learning algorithms would like know hardware specs beyond powerful gpu? specifically powerful machine training big models like imagenet challenge many others. minimum ram ? minimum number cores ? minimum hdd ? thank sharing valuable piece code create active community!!!",0,hardware recommendation choosing cpu cluster gpus,"hardware recommendation choosing cpu cluster gpus hi all, new kind deep learning algorithms would like know hardware specs beyond powerful gpu? specifically powerful machine training big models like imagenet challenge many others. minimum ram ? minimum number cores ? minimum hdd ? thank sharing valuable piece code create active community!!!"
caffe,6350,issue summary need run matlab error appear glibcxx 3.4.21' found required home vicom caffe matlab caffe private caffe .mexa64 . error caffe.reset line 5 caffe 'reset' error savefilters line 1 caffe.reset system configuration operating system ubuntu 16.06 matlab r2016b,0,error savefilter.m mex,error savefilter.m mex issue summary need run matlab error appear glibcxx 3.4.21' found required home vicom caffe matlab caffe private caffe .mexa64 . error caffe.reset line 5 caffe 'reset' error savefilters line 1 caffe.reset system configuration operating system ubuntu 16.06 matlab r2016b
caffe,5790,"tried compiling latest code atlas centos machine x86 64 gnu linux make failed usr bin ld cannot find lcblas usr bin ld cannot find latlas makefile.config blas lib usr lib64 atlas content usr lib64 atlas total 21304 lrwxrwxrwx 1 root root 17 jul 21 16 28 libsatlas.so libsatlas.so.3.10 lrwxrwxrwx 1 root root 17 oct 8 2016 libsatlas.so.3 libsatlas.so.3.10 rwxr xr x 1 root root 10852104 nov 20 2015 libsatlas.so.3.10 lrwxrwxrwx 1 root root 17 jul 21 16 28 libtatlas.so libtatlas.so.3.10 lrwxrwxrwx 1 root root 17 oct 8 2016 libtatlas.so.3 libtatlas.so.3.10 rwxr xr x 1 root root 10959464 nov 20 2015 libtatlas.so.3.10 however, used openblas worked fine. http caffe.berkeleyvision.org install yum.html instructions cblas see makefile see ifeq linux , 1 ifeq blas , atlas linux simply cblas atlas libraries cblas atlas sure",0,ld issue compiling latest code,"ld issue compiling latest code tried compiling latest code atlas centos machine x86 64 gnu linux make failed usr bin ld cannot find lcblas usr bin ld cannot find latlas makefile.config blas lib usr lib64 atlas content usr lib64 atlas total 21304 lrwxrwxrwx 1 root root 17 jul 21 16 28 libsatlas.so libsatlas.so.3.10 lrwxrwxrwx 1 root root 17 oct 8 2016 libsatlas.so.3 libsatlas.so.3.10 rwxr xr x 1 root root 10852104 nov 20 2015 libsatlas.so.3.10 lrwxrwxrwx 1 root root 17 jul 21 16 28 libtatlas.so libtatlas.so.3.10 lrwxrwxrwx 1 root root 17 oct 8 2016 libtatlas.so.3 libtatlas.so.3.10 rwxr xr x 1 root root 10959464 nov 20 2015 libtatlas.so.3.10 however, used openblas worked fine. http caffe.berkeleyvision.org install yum.html instructions cblas see makefile see ifeq linux , 1 ifeq blas , atlas linux simply cblas atlas libraries cblas atlas sure"
caffe,2985,"hello, matlab crashes calling caffe.reset . snapshot crash ! screenshot 2015 08 27 05 24 09 https cloud.githubusercontent.com assets 2586855 9517271 c7cbe446 4c7c 11e5 9293 daf33a3c5df6.png use ubuntu 15.04 version matlab r2014b. issue happens every time call caffe.reset load use net happen calling caffe.reset loading using net. problem older version caffe months ago calling caffe 'reset' . please help! thanks, ehsan",0,matlab crashes upon calling caffe.reset,"matlab crashes upon calling caffe.reset hello, matlab crashes calling caffe.reset . snapshot crash ! screenshot 2015 08 27 05 24 09 https cloud.githubusercontent.com assets 2586855 9517271 c7cbe446 4c7c 11e5 9293 daf33a3c5df6.png use ubuntu 15.04 version matlab r2014b. issue happens every time call caffe.reset load use net happen calling caffe.reset loading using net. problem older version caffe months ago calling caffe 'reset' . please help! thanks, ehsan"
caffe,4394,"got following error building caffe able fix 78 linking cxx executable finetune net cmakefiles finetune net.dir finetune net.cpp.o function google logmessagefatal logmessagefatal char const , int ' global homes mwdmaas caffe caffe original caffe tools finetune net.cpp .text 0x47 undefined reference google logmessagefatal logmessagefatal ' global homes mwdmaas caffe caffe original caffe tools finetune net.cpp .text 0x68 undefined reference sti e' global homes mwdmaas caffe caffe original caffe tools finetune net.cpp .text 0x98 undefined reference boost system generic category ' global homes mwdmaas caffe caffe original caffe tools finetune net.cpp .text 0xb0 undefined reference finetune net' make 2 tools finetune net error 1 make 1 tools cmakefiles finetune net.dir error 2 make error 2 add makefile created cmake dcpu dblas open duse leveldb duse opencv ..",0,finetuning glog linking error,"finetuning glog linking error got following error building caffe able fix 78 linking cxx executable finetune net cmakefiles finetune net.dir finetune net.cpp.o function google logmessagefatal logmessagefatal char const , int ' global homes mwdmaas caffe caffe original caffe tools finetune net.cpp .text 0x47 undefined reference google logmessagefatal logmessagefatal ' global homes mwdmaas caffe caffe original caffe tools finetune net.cpp .text 0x68 undefined reference sti e' global homes mwdmaas caffe caffe original caffe tools finetune net.cpp .text 0x98 undefined reference boost system generic category ' global homes mwdmaas caffe caffe original caffe tools finetune net.cpp .text 0xb0 undefined reference finetune net' make 2 tools finetune net error 1 make 1 tools cmakefiles finetune net.dir error 2 make error 2 add makefile created cmake dcpu dblas open duse leveldb duse opencv .."
caffe,5258,"issue 1 build caffe static library ? positive, it, also set test single image program using c cmake? issue 2 build program predicting image using c , must build gpu version caffe? anyone try explorings, wish receive help",0,possible build caffe static build caffe based predict single image program?,"possible build caffe static build caffe based predict single image program? issue 1 build caffe static library ? positive, it, also set test single image program using c cmake? issue 2 build program predicting image using c , must build gpu version caffe? anyone try explorings, wish receive help"
caffe,1727,"hello, every author contrbute caffe! first want say thanks much work, problem memorydatalayer. test model memorydatalayer, train model, failed want testing model training , know happen, reason post question sure whether need new pr solve problem. thanks advance!",0,memorydatalayer can't used test phase solver?,"memorydatalayer can't used test phase solver? hello, every author contrbute caffe! first want say thanks much work, problem memorydatalayer. test model memorydatalayer, train model, failed want testing model training , know happen, reason post question sure whether need new pr solve problem. thanks advance!"
caffe,3039,"tried execute first cell detection.ipynb . error. seems simple error, know rectify it. hope see patch soon.",0,errors detection ipython notebook,"errors detection ipython notebook tried execute first cell detection.ipynb . error. seems simple error, know rectify it. hope see patch soon."
caffe,6402,"changed python layer 1 ,make pycaffe, abd add python path etc profile import caffe successfully. add new python layer like occured error follows really confused this, found solution solve internet. could please tell deal it? thanks advance!",0,pycaffe error 'module' object attribute 'layer',"pycaffe error 'module' object attribute 'layer' changed python layer 1 ,make pycaffe, abd add python path etc profile import caffe successfully. add new python layer like occured error follows really confused this, found solution solve internet. could please tell deal it? thanks advance!"
caffe,949,"hi, want create cumtom layer, number output units n 2, n number input variables. unit i,j f inp ,inp j . want unit i,j produces output according input present position j only. create layer?",0,develop new layer?,"develop new layer? hi, want create cumtom layer, number output units n 2, n number input variables. unit i,j f inp ,inp j . want unit i,j produces output according input present position j only. create layer?"
caffe,1499,"compiled dev branch without error message tried finetuning tutorial flicker style data following instructions provided caffe website. images successfully downloaded, run finetuning, crashes following error message f1128 13 34 59.766399 27222 net.cpp 712 check failed target blobs j channels source layer.blobs j .channels 1 vs. 3 check failure stack trace 0x7ffe8c713b5d google logmessage fail 0x7ffe8c717b77 google logmessage sendtolog 0x7ffe8c7159f9 google logmessage flush 0x7ffe8c715cfd google logmessagefatal logmessagefatal 0x50f68c caffe net copytrainedlayersfrom 0x50f90a caffe net copytrainedlayersfrom 0x425f99 train 0x425b96 main 0x308ba1ed5d unknown 0x422f19 unknown aborted also error messages crash edited mask file system structure e1128 13 34 55.158053 27229 io.cpp 75 could open find file xxxxx xxxxxx xxxx caffe dev data flickr style images 9296163038 3009f6b805.jpg file indeed used script download files ls lh xxxxx xxxxxx xxxx caffe dev data flickr style images 9296163038 3009f6b805.jpg rw r r 1 abcd efg 121k nov 28 13 21 xxxxx xxxxxx xxxx caffe dev data flickr style images 9296163038 3009f6b805.jpg btw, finetuning tutorial master branch problem.",0,crash try finetune tutorial flicker data,"crash try finetune tutorial flicker data compiled dev branch without error message tried finetuning tutorial flicker style data following instructions provided caffe website. images successfully downloaded, run finetuning, crashes following error message f1128 13 34 59.766399 27222 net.cpp 712 check failed target blobs j channels source layer.blobs j .channels 1 vs. 3 check failure stack trace 0x7ffe8c713b5d google logmessage fail 0x7ffe8c717b77 google logmessage sendtolog 0x7ffe8c7159f9 google logmessage flush 0x7ffe8c715cfd google logmessagefatal logmessagefatal 0x50f68c caffe net copytrainedlayersfrom 0x50f90a caffe net copytrainedlayersfrom 0x425f99 train 0x425b96 main 0x308ba1ed5d unknown 0x422f19 unknown aborted also error messages crash edited mask file system structure e1128 13 34 55.158053 27229 io.cpp 75 could open find file xxxxx xxxxxx xxxx caffe dev data flickr style images 9296163038 3009f6b805.jpg file indeed used script download files ls lh xxxxx xxxxxx xxxx caffe dev data flickr style images 9296163038 3009f6b805.jpg rw r r 1 abcd efg 121k nov 28 13 21 xxxxx xxxxxx xxxx caffe dev data flickr style images 9296163038 3009f6b805.jpg btw, finetuning tutorial master branch problem."
caffe,5839,"please use caffe users list https groups.google.com forum !forum caffe users usage, installation, modeling questions, requests help. post requests issues. interferes development caffe. please read guidelines contributing https github.com bvlc caffe blob master contributing.md submitting issue. issue summary steps reproduce difficulty building caffe training model, please ask caffe users mailing list. reporting build error seems due bug caffe, please attach build configuration either makefile.config cmakecache.txt output make cmake command. system configuration operating system compiler cuda version applicable cudnn version applicable blas python matlab version pycaffe matcaffe respectively",0,cd,"cd please use caffe users list https groups.google.com forum !forum caffe users usage, installation, modeling questions, requests help. post requests issues. interferes development caffe. please read guidelines contributing https github.com bvlc caffe blob master contributing.md submitting issue. issue summary steps reproduce difficulty building caffe training model, please ask caffe users mailing list. reporting build error seems due bug caffe, please attach build configuration either makefile.config cmakecache.txt output make cmake command. system configuration operating system compiler cuda version applicable cudnn version applicable blas python matlab version pycaffe matcaffe respectively"
caffe,1859,pretty new caffe deep learning. questions library possible use caffe classification data image generic vectors n dimensional space ? examples? caffe compatible hadoop similar?,0,classify generic n dimensional samples,classify generic n dimensional samples pretty new caffe deep learning. questions library possible use caffe classification data image generic vectors n dimensional space ? examples? caffe compatible hadoop similar?
caffe,390,"need network two output classes b. tonnes training data images either b appropriately labelled. trained network, wish pass images test network. lets say pass image contains neither b. understand since last layer softmax still classify image either b sum probabilities b equal 1. means even image may still probability 0.5 carrying according network. correct understanding? yes, kind last layer use rely probability threshold able reject images contain neither b.",0,two classes output only!,"two classes output only! need network two output classes b. tonnes training data images either b appropriately labelled. trained network, wish pass images test network. lets say pass image contains neither b. understand since last layer softmax still classify image either b sum probabilities b equal 1. means even image may still probability 0.5 carrying according network. correct understanding? yes, kind last layer use rely probability threshold able reject images contain neither b."
caffe,5384,f0311 02 01 35.163677 6921 benchmark.cpp 92 check failed error cudasuccess 74 vs. 0 misaligned address check failure stack trace 0x7f5f4aa0a5cd google logmessage fail 0x7f5f4aa0c433 google logmessage sendtolog 0x7f5f4aa0a15b google logmessage flush 0x7f5f4aa0ce1e google logmessagefatal logmessagefatal 0x7f5f4b09108a caffe timer milliseconds 0x7f5f4b0905ea caffe timer seconds 0x7f5f4b018aed caffe solver step 0x7f5f4b0194fa caffe solver solve 0x40aeb4 train 0x4075a8 main 0x7f5f491a1830 libc start main 0x407e79 start nil unknown aborted core dumped,0,know following error message mean?,know following error message mean? f0311 02 01 35.163677 6921 benchmark.cpp 92 check failed error cudasuccess 74 vs. 0 misaligned address check failure stack trace 0x7f5f4aa0a5cd google logmessage fail 0x7f5f4aa0c433 google logmessage sendtolog 0x7f5f4aa0a15b google logmessage flush 0x7f5f4aa0ce1e google logmessagefatal logmessagefatal 0x7f5f4b09108a caffe timer milliseconds 0x7f5f4b0905ea caffe timer seconds 0x7f5f4b018aed caffe solver step 0x7f5f4b0194fa caffe solver solve 0x40aeb4 train 0x4075a8 main 0x7f5f491a1830 libc start main 0x407e79 start nil unknown aborted core dumped
caffe,3030,"used gunplot plot accuracy solver epochs wondering whether would functionality caffe would like built in? suppose would add another optional dependancy, found .png plot training really assists gaining higher level perspective model performing, gives greater insight change hyper parameters effects curve training. let know would considered useful tool not.",0,solver progress plotting,"solver progress plotting used gunplot plot accuracy solver epochs wondering whether would functionality caffe would like built in? suppose would add another optional dependancy, found .png plot training really assists gaining higher level perspective model performing, gives greater insight change hyper parameters effects curve training. let know would considered useful tool not."
caffe,3242,"noticed gradient w.r.t convolution layer parameters summed pixel multiplications previous layer feature image next layer gradient image. however, feature image sizes hidden layer images change layer layer. gradient step sum gradients gradient image, without normalization. so, effectively, convolution layer weight gradients used stochastic gradient solver using varying learning rates. therefore, think backward methods require normalization depending number pixels gradient.",0,normalization convolution layer weights,"normalization convolution layer weights noticed gradient w.r.t convolution layer parameters summed pixel multiplications previous layer feature image next layer gradient image. however, feature image sizes hidden layer images change layer layer. gradient step sum gradients gradient image, without normalization. so, effectively, convolution layer weight gradients used stochastic gradient solver using varying learning rates. therefore, think backward methods require normalization depending number pixels gradient."
caffe,4009,got warning message loaded python caffe module. got loading module.... using last version caffe updated yesterday python 2.7.3. thanks advance!,0,runtimewarning loading python caffe module,runtimewarning loading python caffe module got warning message loaded python caffe module. got loading module.... using last version caffe updated yesterday python 2.7.3. thanks advance!
caffe,3816,"hi all! know need clear layer's parameters' diff bottom top's diff step training net. found clear layer's parameters' diff, caffe clear layers' bottom top's diff?",0,dose caffe clear layers' bottom top's diff?,"dose caffe clear layers' bottom top's diff? hi all! know need clear layer's parameters' diff bottom top's diff step training net. found clear layer's parameters' diff, caffe clear layers' bottom top's diff?"
caffe,460,"lots visual recognition problems multi label nature. means entry datum assigned multiple labels. currently datalayer leveldb converter assume single label assigned every entry. anybody worked yet? suggestion make alternative label array 1,0,1 k k number possible labels 1 label exist entry image 0 undefined unknown irrelevant label image 1 label exist entry image",0,feature request multi label datalayer leveldb converter,"feature request multi label datalayer leveldb converter lots visual recognition problems multi label nature. means entry datum assigned multiple labels. currently datalayer leveldb converter assume single label assigned every entry. anybody worked yet? suggestion make alternative label array 1,0,1 k k number possible labels 1 label exist entry image 0 undefined unknown irrelevant label image 1 label exist entry image"
caffe,2272,"written java web service call classify.py java using .getruntime .exec. command problem is, every time call web service initialize net model. would please suggest way go prob., thanks",0,java web service call classify.py python script,"java web service call classify.py python script written java web service call classify.py java using .getruntime .exec. command problem is, every time call web service initialize net model. would please suggest way go prob., thanks"
caffe,4401,"hi, found caffe support octave interface https github.com bvlc caffe blob master matlab cmakelists.txt installed uncomment . still said required matlab binary octave interface still ongoing feature?",0,matcaffe octave,"matcaffe octave hi, found caffe support octave interface https github.com bvlc caffe blob master matlab cmakelists.txt installed uncomment . still said required matlab binary octave interface still ongoing feature?"
caffe,1822,"get following errors g .build release tools dump network.o .build release lib libcaffe.a .build release tools dump network.bin fpic dndebug o2 duse cudnn usr include python2.7 usr lib python2.7 dist packages numpy core include usr local include i.build release src i. src i. include usr local cuda include wall wno sign compare l usr lib l usr local lib l usr lib l usr local cuda lib64 l usr local cuda lib lcudart lcublas lcurand lglog lgflags lprotobuf lleveldb lsnappy llmdb lboost system lhdf5 hl lhdf5 lopencv core lopencv highgui lopencv imgproc lpthread lboost thread lcudnn lcblas latlas usr lib x86 64 linux gnu libgflags.so undefined reference std throw range fmt char const , glibcxx 3.4.20' collect2 error ld returned 1 exit status makefile 494 recipe target '.build release tools dump network.bin' failed make .build release tools dump network.bin error 1 beginner caffe linux. idea. anyone know solve error, please help me! thanks much!",0,error build caffe ubuntu 14.04 gpu,"error build caffe ubuntu 14.04 gpu get following errors g .build release tools dump network.o .build release lib libcaffe.a .build release tools dump network.bin fpic dndebug o2 duse cudnn usr include python2.7 usr lib python2.7 dist packages numpy core include usr local include i.build release src i. src i. include usr local cuda include wall wno sign compare l usr lib l usr local lib l usr lib l usr local cuda lib64 l usr local cuda lib lcudart lcublas lcurand lglog lgflags lprotobuf lleveldb lsnappy llmdb lboost system lhdf5 hl lhdf5 lopencv core lopencv highgui lopencv imgproc lpthread lboost thread lcudnn lcblas latlas usr lib x86 64 linux gnu libgflags.so undefined reference std throw range fmt char const , glibcxx 3.4.20' collect2 error ld returned 1 exit status makefile 494 recipe target '.build release tools dump network.bin' failed make .build release tools dump network.bin error 1 beginner caffe linux. idea. anyone know solve error, please help me! thanks much!"
caffe,1005,"make runtest .build release test test all.testbin 0 gtest shuffle cuda number devices 1 setting use device 0 current device id 0 note randomizing tests' orders seed 42484 . running 718 tests 154 test cases. global test environment set up. 6 tests slicelayertest 2, typeparam caffe floatgpu run slicelayertest 2.testgradientacrossnum f0829 15 41 50.183418 3050 math functions.cu 81 check failed error cudasuccess 11 vs. 0 invalid argument check failure stack trace 0x2b96b5faadaa unknown 0x2b96b5faace4 unknown 0x2b96b5faa6e6 unknown 0x2b96b5fad687 unknown 0x7374d2 caffe caffe gpu memcpy 0x69eaea caffe syncedmemory mutable gpu data 0x72a9f1 caffe blob mutable gpu data 0x754c8b caffe slicelayer forward gpu 0x4257bb caffe gradientchecker checkgradientsingle 0x46ddc9 caffe gradientchecker checkgradientexhaustive 0x5d99e2 caffe slicelayertest testgradientacrossnum test testbody 0x6593bd testing internal handleexceptionsinmethodifsupported 0x651191 testing test run 0x651276 testing testinfo run 0x6513b7 testing testcase run 0x65170e testing internal unittestimpl runalltests 0x658f3d testing internal handleexceptionsinmethodifsupported 0x6507ee testing unittest run 0x4170cd main 0x2b96b8c48ec5 unknown 0x41c891 unknown nil unknown make runtest aborted core dumped run make runtest many times. everytime core dumped math functions.cu get error ubuntu14.04 x86 64 nvidia driver version 340.32 cuda 6.0 . suppose may caused cuda. reinstall cuda6.5 replace cuda6.0. still get error.",0,make runtest core dumped,"make runtest core dumped make runtest .build release test test all.testbin 0 gtest shuffle cuda number devices 1 setting use device 0 current device id 0 note randomizing tests' orders seed 42484 . running 718 tests 154 test cases. global test environment set up. 6 tests slicelayertest 2, typeparam caffe floatgpu run slicelayertest 2.testgradientacrossnum f0829 15 41 50.183418 3050 math functions.cu 81 check failed error cudasuccess 11 vs. 0 invalid argument check failure stack trace 0x2b96b5faadaa unknown 0x2b96b5faace4 unknown 0x2b96b5faa6e6 unknown 0x2b96b5fad687 unknown 0x7374d2 caffe caffe gpu memcpy 0x69eaea caffe syncedmemory mutable gpu data 0x72a9f1 caffe blob mutable gpu data 0x754c8b caffe slicelayer forward gpu 0x4257bb caffe gradientchecker checkgradientsingle 0x46ddc9 caffe gradientchecker checkgradientexhaustive 0x5d99e2 caffe slicelayertest testgradientacrossnum test testbody 0x6593bd testing internal handleexceptionsinmethodifsupported 0x651191 testing test run 0x651276 testing testinfo run 0x6513b7 testing testcase run 0x65170e testing internal unittestimpl runalltests 0x658f3d testing internal handleexceptionsinmethodifsupported 0x6507ee testing unittest run 0x4170cd main 0x2b96b8c48ec5 unknown 0x41c891 unknown nil unknown make runtest aborted core dumped run make runtest many times. everytime core dumped math functions.cu get error ubuntu14.04 x86 64 nvidia driver version 340.32 cuda 6.0 . suppose may caused cuda. reinstall cuda6.5 replace cuda6.0. still get error."
caffe,4680,"hi. compile caffe hav warning , make runtest problem anyone help ? nvidia gtx 1070 cuda 8.0 ubuntu 16.04.1 . . run imagedatalayertest 0.testshuffle ok imagedatalayertest 0.testshuffle 61 ms run imagedatalayertest 0.testspace ok imagedatalayertest 0.testspace 21 ms run imagedatalayertest 0.testresize aborted 1472932722 unix time try date 1472932722 using gnu date pc 0x7f79eb212d84 gi pthread mutex lock sigsegv 0x3038 received pid 10525 tid 0x7f79f497c740 pid 12344 stack trace 0x7f79eb21a3d0 unknown 0x7f79eb212d84 gi pthread mutex lock 0x7f79c27add98 unknown 0x7f79c2863c41 unknown 0x7f79c2863db5 unknown 0x7f79c27b3ad4 unknown 0x7f79c27b5327 unknown 0x7f79c27894f6 unknown 0x7f79c2688d7d unknown 0x7f79c2688d18 unknown 0x7f79d0142022 unknown 0x7f79d0143d42 unknown 0x7f79d01434d0 clgetplatformids 0x7f79ee8b98d5 anonymous namespace opencl fn3 switch fn 0x7f79ee99ceea cv ocl haveopencl 0x7f79ee9ac288 cv ocl useopencl 0x7f79ece56a6c cv resize 0x7f79ebaffb47 caffe readimagetocvmat 0x7f79ebb8f12e caffe imagedatalayer datalayersetup 0x7f79ebbaa203 caffe baseprefetchingdatalayer layersetup 0x48ab2f caffe layer setup 0x707fe7 caffe imagedatalayertest testresize test testbody 0x917183 testing internal handleexceptionsinmethodifsupported 0x91079a testing test run 0x9108e8 testing testinfo run 0x9109c5 testing testcase run 0x911c9f testing internal unittestimpl runalltests 0x911fc3 testing unittest run 0x46d47d main 0x7f79eae60830 libc start main 0x474ee9 start 0x0 unknown makefile 526 recipe target 'runtest' failed make runtest segmentation fault core dumped",0,crash cv resize opencl,"crash cv resize opencl hi. compile caffe hav warning , make runtest problem anyone help ? nvidia gtx 1070 cuda 8.0 ubuntu 16.04.1 . . run imagedatalayertest 0.testshuffle ok imagedatalayertest 0.testshuffle 61 ms run imagedatalayertest 0.testspace ok imagedatalayertest 0.testspace 21 ms run imagedatalayertest 0.testresize aborted 1472932722 unix time try date 1472932722 using gnu date pc 0x7f79eb212d84 gi pthread mutex lock sigsegv 0x3038 received pid 10525 tid 0x7f79f497c740 pid 12344 stack trace 0x7f79eb21a3d0 unknown 0x7f79eb212d84 gi pthread mutex lock 0x7f79c27add98 unknown 0x7f79c2863c41 unknown 0x7f79c2863db5 unknown 0x7f79c27b3ad4 unknown 0x7f79c27b5327 unknown 0x7f79c27894f6 unknown 0x7f79c2688d7d unknown 0x7f79c2688d18 unknown 0x7f79d0142022 unknown 0x7f79d0143d42 unknown 0x7f79d01434d0 clgetplatformids 0x7f79ee8b98d5 anonymous namespace opencl fn3 switch fn 0x7f79ee99ceea cv ocl haveopencl 0x7f79ee9ac288 cv ocl useopencl 0x7f79ece56a6c cv resize 0x7f79ebaffb47 caffe readimagetocvmat 0x7f79ebb8f12e caffe imagedatalayer datalayersetup 0x7f79ebbaa203 caffe baseprefetchingdatalayer layersetup 0x48ab2f caffe layer setup 0x707fe7 caffe imagedatalayertest testresize test testbody 0x917183 testing internal handleexceptionsinmethodifsupported 0x91079a testing test run 0x9108e8 testing testinfo run 0x9109c5 testing testcase run 0x911c9f testing internal unittestimpl runalltests 0x911fc3 testing unittest run 0x46d47d main 0x7f79eae60830 libc start main 0x474ee9 start 0x0 unknown makefile 526 recipe target 'runtest' failed make runtest segmentation fault core dumped"
caffe,4869,"trying incorporate custom python data layer network . built added caffe python modules custom python data layer module . however, try run it, gives following error i1020 16 13 35.672911 24362 layer factory.hpp 74 importerror import filename supported. terminate called throwing instance boost python error already set' aborted 1476960215 unix time try date 1476960215 using gnu date pc 0x7fea94390c37 unknown sigabrt 0x3e800005f2a received pid 24362 tid 0x7fea95db7a40 pid 24362 stack trace 0x7fea94390cb0 unknown 0x7fea94390c37 unknown 0x7fea94394028 unknown 0x7fea94995535 unknown 0x7fea949936d6 unknown 0x7fea94993703 unknown 0x7fea94993976 unknown 0x7fea955ffe22 caffe getpythonlayer 0x7fea95616326 caffe layerregistry createlayer 0x7fea9561b4cc caffe net init 0x7fea9561d262 caffe net net 0x7fea955f9139 caffe solver inittrainnet 0x7fea955fa2f3 caffe solver init 0x7fea955fa4c6 caffe solver solver 0x40d030 caffe getsolver 0x407143 train 0x4056e1 main 0x7fea9437bf45 unknown 0x405c8d unknown 0x0 unknown aborted core dumped idea running problem? thanks advance.",0,importerror implementing python layer caffe,"importerror implementing python layer caffe trying incorporate custom python data layer network . built added caffe python modules custom python data layer module . however, try run it, gives following error i1020 16 13 35.672911 24362 layer factory.hpp 74 importerror import filename supported. terminate called throwing instance boost python error already set' aborted 1476960215 unix time try date 1476960215 using gnu date pc 0x7fea94390c37 unknown sigabrt 0x3e800005f2a received pid 24362 tid 0x7fea95db7a40 pid 24362 stack trace 0x7fea94390cb0 unknown 0x7fea94390c37 unknown 0x7fea94394028 unknown 0x7fea94995535 unknown 0x7fea949936d6 unknown 0x7fea94993703 unknown 0x7fea94993976 unknown 0x7fea955ffe22 caffe getpythonlayer 0x7fea95616326 caffe layerregistry createlayer 0x7fea9561b4cc caffe net init 0x7fea9561d262 caffe net net 0x7fea955f9139 caffe solver inittrainnet 0x7fea955fa2f3 caffe solver init 0x7fea955fa4c6 caffe solver solver 0x40d030 caffe getsolver 0x407143 train 0x4056e1 main 0x7fea9437bf45 unknown 0x405c8d unknown 0x0 unknown aborted core dumped idea running problem? thanks advance."
caffe,3374,"example, function implementation part code backward pass present training stage. so, necessary ? think removing conditional sentence still makes sense.",0,phase train necessary backward computation dropout layer implementation ?,"phase train necessary backward computation dropout layer implementation ? example, function implementation part code backward pass present training stage. so, necessary ? think removing conditional sentence still makes sense."
