Repository,Number,Body,class,Title,Combined_Text
incubator-mxnet,11879,"Scala has many warnings due to different dependencies requiring different versions of Scala such as the below. One option is to consider using Scala 2.12(needs analysis if it breaks compatibility.

",0,[MXNet-Scala] Scala Build produces warnings.,"[MXNet-Scala] Scala Build produces warnings. Scala has many warnings due to different dependencies requiring different versions of Scala such as the below. One option is to consider using Scala 2.12(needs analysis if it breaks compatibility.

"
incubator-mxnet,8444,"I built mxnet with cpp, and copied libmxnet.so and libmxnet_static.a to my project as well as the headers, but when build the error says:


What exactly why this happened?",0,/include/mxnet-cpp/operator.hpp:157:31: error:        expected ';' at end of declaration   std::vector<NDArray> outputs{output};,"/include/mxnet-cpp/operator.hpp:157:31: error:        expected ';' at end of declaration   std::vector<NDArray> outputs{output}; I built mxnet with cpp, and copied libmxnet.so and libmxnet_static.a to my project as well as the headers, but when build the error says:


What exactly why this happened?"
incubator-mxnet,2710,"Hi All,

Is there support for elastic SGD ?
",0,elastic SGD,"elastic SGD Hi All,

Is there support for elastic SGD ?
"
incubator-mxnet,16515,"When I run the MXNet C++Interface example [image-classification-predict.cc](https://github.com/apache/incubator-mxnet/blob/master/example/image-classification/predict-cpp/image-classification-predict.cc) in windows7 with visual studio 14 2015, it cannot exits normally.

If I comment the mxnet predictor free api , then it exit successfully.


",0,"MXNet C++Interface, run image-classification-predict.cc example cannot exits normally","MXNet C++Interface, run image-classification-predict.cc example cannot exits normally When I run the MXNet C++Interface example [image-classification-predict.cc](https://github.com/apache/incubator-mxnet/blob/master/example/image-classification/predict-cpp/image-classification-predict.cc) in windows7 with visual studio 14 2015, it cannot exits normally.

If I comment the mxnet predictor free api , then it exit successfully.


"
incubator-mxnet,11654,"For #11631, the build is passing: http://jenkins.mxnet-ci.amazon-ml.com/blue/organizations/jenkins/incubator-mxnet/detail/PR-11631/8/pipeline, but the status of the PR is not updated.
![screen shot 2018-07-11 at 2 16 43 pm](https://user-images.githubusercontent.com/11465736/42599755-20d30ab4-8515-11e8-903c-d92e93eab429.png)
",0,CI Problem: Build status not reflected on PR,"CI Problem: Build status not reflected on PR For #11631, the build is passing: http://jenkins.mxnet-ci.amazon-ml.com/blue/organizations/jenkins/incubator-mxnet/detail/PR-11631/8/pipeline, but the status of the PR is not updated.
![screen shot 2018-07-11 at 2 16 43 pm](https://user-images.githubusercontent.com/11465736/42599755-20d30ab4-8515-11e8-903c-d92e93eab429.png)
"
incubator-mxnet,11462,"## Description
For small batch, sparse linear classification uses all CPU, but throughput is small. 


## Environment info (Required)
Machine used: AWS AMI, c5.9xlarge,
steps to repro:
1. pip2 install mxnet-mkl
2. git clone mxnet
3. in directory , run 

We see throughput is around 600 samples/sec. I tried to set up things like . It seems that after setting this, the CPU usage reduces (only half of the cores are used), but the throughput is not reduced. This is even the case when I setting . 


## Question
How should I set things up to increase the throughput of the linear classfication training for a single machine with multiple cores? Or does MXNet currently not optimize in this direction (i.e. not using things like Hogwild!). Thanks in advance. 

with @lcytzk
",0,throughput of sparse linear classification is small with small batch size,"throughput of sparse linear classification is small with small batch size ## Description
For small batch, sparse linear classification uses all CPU, but throughput is small. 


## Environment info (Required)
Machine used: AWS AMI, c5.9xlarge,
steps to repro:
1. pip2 install mxnet-mkl
2. git clone mxnet
3. in directory , run 

We see throughput is around 600 samples/sec. I tried to set up things like . It seems that after setting this, the CPU usage reduces (only half of the cores are used), but the throughput is not reduced. This is even the case when I setting . 


## Question
How should I set things up to increase the throughput of the linear classfication training for a single machine with multiple cores? Or does MXNet currently not optimize in this direction (i.e. not using things like Hogwild!). Thanks in advance. 

with @lcytzk
"
incubator-mxnet,4449,"Environment info

Operating System: Win7 64

Compiler: VS 2013 12.0.3 Update 4

3rd Library : cudnn 4, openblas, opencv2, cuda 7.5

MXNet version: yajiedesign GPU release: 2016-12-29,2016-11-25,2016-09-09

Python version and distribution: Anaconda python 2.7.11

Error info:
mxnet.base.MXNetError: [15:45:06] D:/Program Files (x86)/Jenkins/workspace/mxnet
/mxnet/src/operator/rnn.cu:24: RNN is only available for cuDNN at the moment.

Description:

1. CNN module can be run quickly and produce good results with GPU. cudnn has been put into C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v7.5. I think cudnn is OK

2. run rnn_cell_demo.py, error shows : 
mxnet.base.MXNetError: [15:45:06] D:/Program Files (x86)/Jenkins/workspace/mxnet
/mxnet/src/operator/rnn.cu:24: RNN is only available for cuDNN at the moment.

3. I  change many many prebuilt yajiedesign  version, error occurs still.

In addition, I would appreciate that RNN corresponding models and symbols, such like codes in bucket_io.py, can be programmed into standard mxnet library and more easily to use. It means,  just compose several existed symbol, then  I  can wrap input samples, labels and  get complete char-RNN model  or speech rnn model.

An ideal assumption:
data = mx.sym.SequenceVariable(name='data',bucket=[5,10,15])
...
rnn = mx.sym.RNN(name='rnn',data=...,num_filter=...)",0,Error occured when runing rnn_cell_demo.py with yajiedesign mxnet release,"Error occured when runing rnn_cell_demo.py with yajiedesign mxnet release Environment info

Operating System: Win7 64

Compiler: VS 2013 12.0.3 Update 4

3rd Library : cudnn 4, openblas, opencv2, cuda 7.5

MXNet version: yajiedesign GPU release: 2016-12-29,2016-11-25,2016-09-09

Python version and distribution: Anaconda python 2.7.11

Error info:
mxnet.base.MXNetError: [15:45:06] D:/Program Files (x86)/Jenkins/workspace/mxnet
/mxnet/src/operator/rnn.cu:24: RNN is only available for cuDNN at the moment.

Description:

1. CNN module can be run quickly and produce good results with GPU. cudnn has been put into C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v7.5. I think cudnn is OK

2. run rnn_cell_demo.py, error shows : 
mxnet.base.MXNetError: [15:45:06] D:/Program Files (x86)/Jenkins/workspace/mxnet
/mxnet/src/operator/rnn.cu:24: RNN is only available for cuDNN at the moment.

3. I  change many many prebuilt yajiedesign  version, error occurs still.

In addition, I would appreciate that RNN corresponding models and symbols, such like codes in bucket_io.py, can be programmed into standard mxnet library and more easily to use. It means,  just compose several existed symbol, then  I  can wrap input samples, labels and  get complete char-RNN model  or speech rnn model.

An ideal assumption:
data = mx.sym.SequenceVariable(name='data',bucket=[5,10,15])
...
rnn = mx.sym.RNN(name='rnn',data=...,num_filter=...)"
incubator-mxnet,3685,"I followed the tutorial http://mxnet.io/how_to/multi_devices.html#distributed-training-with-multiple-machines to try to train example/image-classification/train_mnist.py. I failed with launcher mpi and ssh. I can successfully run the script it never trains nor does it report any error. It just stuck there until I kill it manually.
I set environment variables on all of the nodes:
export DMLC_INTERFACE=em3
export PS_VERBOSE=2

hosts:
158.1xx.x.80
158.1xx.x.81

SSH:
While the script is running, training processes are distributed to remover servers... Nothing happens afterwards. 
$ ../../tools/launch.py --launcher ssh -n 2 -s 1 -H hosts  python train_mnist.py --network lenet --gpus 0,1,2,3 --kv-store dist_sync
[17:16:55] src/van.cc:69: Bind to role=scheduler, id=1, ip=158.1xx.x.80, port=9091, is_recovery=0
[17:17:00] src/van.cc:155: ? => 1. Meta: request=0, timestamp=0, control={ cmd=ADD_NODE, node={ role=server, ip=158.1xx.x.80, port=50368, is_recovery=0 } }
[17:17:00] src/van.cc:155: ? => 1. Meta: request=0, timestamp=0, control={ cmd=ADD_NODE, node={ role=worker, ip=158.1xx.x.80, port=51877, is_recovery=0 } }
Killed by signal 2.
Killed by signal 2.
Killed by signal 2.
2016-11-01 17:22:15,238 INFO Stop luancher

Then I try to increase the number of worker:
$ ../../tools/launch.py --launcher ssh -n 4 -s 1 -H hosts  python train_mnist.py --network lenet --gpus 0,1,2,3 --kv-store dist_sync
[17:25:19] src/van.cc:69: Bind to role=scheduler, id=1, ip=158.1xx.x.80, port=9092, is_recovery=0
[17:25:24] src/van.cc:155: ? => 1. Meta: request=0, timestamp=0, control={ cmd=ADD_NODE, node={ role=worker, ip=158.1xx.x.80, port=36202, is_recovery=0 } }
[17:25:29] src/van.cc:155: ? => 1. Meta: request=0, timestamp=0, control={ cmd=ADD_NODE, node={ role=server, ip=158.1xx.x.80, port=52936, is_recovery=0 } }
[17:25:29] src/van.cc:155: ? => 1. Meta: request=0, timestamp=0, control={ cmd=ADD_NODE, node={ role=worker, ip=158.1xx.x.80, port=45130, is_recovery=0 } }
Killed by signal 2.
Killed by signal 2.
Killed by signal 2.
Killed by signal 2.
Killed by signal 2.
2016-11-01 17:28:41,265 INFO Stop luancher
I find that all roles are assigned to 158.1xx.x.80 only, is it normal?

MPI(Open MPI 1.10.1):
Training processes can't even launch at remote server... 
$../../tools/launch.py --launcher mpi -n 4 -s 1 -H hosts python train_mnist.py --network lenet --gpus 0,1,2,3 --kv-store dist_sync
2016-11-01 17:35:05,797 INFO Start 4 workers by mpirun
[17:35:06] src/van.cc:69: Bind to role=scheduler, id=1, ip=158.182.9.80, port=9091, is_recovery=0
2016-11-01 17:49:08,476 INFO Stop luancher

I've tested other MPI applications, they work fine. MPI bandwidth test can reach up to 105.93MB/sec.

Am I missing anything that makes training on multiple nodes fail? Please help. The document gives little info about this situation. Thanks in advance!
",0,"Cannot train on multiple nodes, because port blocked by firewall","Cannot train on multiple nodes, because port blocked by firewall I followed the tutorial http://mxnet.io/how_to/multi_devices.html#distributed-training-with-multiple-machines to try to train example/image-classification/train_mnist.py. I failed with launcher mpi and ssh. I can successfully run the script it never trains nor does it report any error. It just stuck there until I kill it manually.
I set environment variables on all of the nodes:
export DMLC_INTERFACE=em3
export PS_VERBOSE=2

hosts:
158.1xx.x.80
158.1xx.x.81

SSH:
While the script is running, training processes are distributed to remover servers... Nothing happens afterwards. 
$ ../../tools/launch.py --launcher ssh -n 2 -s 1 -H hosts  python train_mnist.py --network lenet --gpus 0,1,2,3 --kv-store dist_sync
[17:16:55] src/van.cc:69: Bind to role=scheduler, id=1, ip=158.1xx.x.80, port=9091, is_recovery=0
[17:17:00] src/van.cc:155: ? => 1. Meta: request=0, timestamp=0, control={ cmd=ADD_NODE, node={ role=server, ip=158.1xx.x.80, port=50368, is_recovery=0 } }
[17:17:00] src/van.cc:155: ? => 1. Meta: request=0, timestamp=0, control={ cmd=ADD_NODE, node={ role=worker, ip=158.1xx.x.80, port=51877, is_recovery=0 } }
Killed by signal 2.
Killed by signal 2.
Killed by signal 2.
2016-11-01 17:22:15,238 INFO Stop luancher

Then I try to increase the number of worker:
$ ../../tools/launch.py --launcher ssh -n 4 -s 1 -H hosts  python train_mnist.py --network lenet --gpus 0,1,2,3 --kv-store dist_sync
[17:25:19] src/van.cc:69: Bind to role=scheduler, id=1, ip=158.1xx.x.80, port=9092, is_recovery=0
[17:25:24] src/van.cc:155: ? => 1. Meta: request=0, timestamp=0, control={ cmd=ADD_NODE, node={ role=worker, ip=158.1xx.x.80, port=36202, is_recovery=0 } }
[17:25:29] src/van.cc:155: ? => 1. Meta: request=0, timestamp=0, control={ cmd=ADD_NODE, node={ role=server, ip=158.1xx.x.80, port=52936, is_recovery=0 } }
[17:25:29] src/van.cc:155: ? => 1. Meta: request=0, timestamp=0, control={ cmd=ADD_NODE, node={ role=worker, ip=158.1xx.x.80, port=45130, is_recovery=0 } }
Killed by signal 2.
Killed by signal 2.
Killed by signal 2.
Killed by signal 2.
Killed by signal 2.
2016-11-01 17:28:41,265 INFO Stop luancher
I find that all roles are assigned to 158.1xx.x.80 only, is it normal?

MPI(Open MPI 1.10.1):
Training processes can't even launch at remote server... 
$../../tools/launch.py --launcher mpi -n 4 -s 1 -H hosts python train_mnist.py --network lenet --gpus 0,1,2,3 --kv-store dist_sync
2016-11-01 17:35:05,797 INFO Start 4 workers by mpirun
[17:35:06] src/van.cc:69: Bind to role=scheduler, id=1, ip=158.182.9.80, port=9091, is_recovery=0
2016-11-01 17:49:08,476 INFO Stop luancher

I've tested other MPI applications, they work fine. MPI bandwidth test can reach up to 105.93MB/sec.

Am I missing anything that makes training on multiple nodes fail? Please help. The document gives little info about this situation. Thanks in advance!
"
incubator-mxnet,8741,"## Description
The default install of MXNet currently hangs when running most types of inference with a particular setup on C5 instances.  Any setup that has the openblas library that is, for example, installed with Ubuntu 14.04 will have this issue.  This issue may be effecting all hardware with Skylake architecture, but it is deterministically failing on C5s.

## Environment info (Required)
Ubuntu 14.04

## Steps to Reproduce:
Launch a C5 instance type with Docker support.
Build the following Dockerfile:


Package used (Python/R/Scala/Julia):
Perl for the test.  Also verified it fails with the same stack in Python.

MXNet commit hash:
fd45517614842bfa1d32d1ba54a200eb4a0dd377

## Error Message:
Only one frame with symbols on the stack:


## What have you tried to solve it?

1.   New builds of openblas fix the issue.
2.  Copying openblas build that ships with Ubuntu 16.04 fixes the issue.

## TODOs:
*  Test to see if this effects all skylake and new CPUs.
*  Contact openblas and attempt to get a fix.
*  Create a minimum reproducible example that calls openblas directly (bypass mxnet code) and pass the MRT to openblas.
*  Modify our internal docker images to use Ubuntu 16.04 as a default base.",0,Inference with openblas and Ubuntu 14.04 hangs on C5 instances.,"Inference with openblas and Ubuntu 14.04 hangs on C5 instances. ## Description
The default install of MXNet currently hangs when running most types of inference with a particular setup on C5 instances.  Any setup that has the openblas library that is, for example, installed with Ubuntu 14.04 will have this issue.  This issue may be effecting all hardware with Skylake architecture, but it is deterministically failing on C5s.

## Environment info (Required)
Ubuntu 14.04

## Steps to Reproduce:
Launch a C5 instance type with Docker support.
Build the following Dockerfile:


Package used (Python/R/Scala/Julia):
Perl for the test.  Also verified it fails with the same stack in Python.

MXNet commit hash:
fd45517614842bfa1d32d1ba54a200eb4a0dd377

## Error Message:
Only one frame with symbols on the stack:


## What have you tried to solve it?

1.   New builds of openblas fix the issue.
2.  Copying openblas build that ships with Ubuntu 16.04 fixes the issue.

## TODOs:
*  Test to see if this effects all skylake and new CPUs.
*  Contact openblas and attempt to get a fix.
*  Create a minimum reproducible example that calls openblas directly (bypass mxnet code) and pass the MRT to openblas.
*  Modify our internal docker images to use Ubuntu 16.04 as a default base."
incubator-mxnet,9193,"I build mxnet with use_nccl=1 and USE_NCCL_PATH = /usr/local/lib
The version of mnxet is 1.0
The version of nccl is 1.3.4
The file in /usr/local/lib is 


When I run test_nccl.py, it seems stop at multi gpus tests.
I set NCCL_DEBUG=INFO, the output is below. And the program seems stop at here and won't going on.

The usage of gpu was like below.
",0,How to use nccl kvstore,"How to use nccl kvstore I build mxnet with use_nccl=1 and USE_NCCL_PATH = /usr/local/lib
The version of mnxet is 1.0
The version of nccl is 1.3.4
The file in /usr/local/lib is 


When I run test_nccl.py, it seems stop at multi gpus tests.
I set NCCL_DEBUG=INFO, the output is below. And the program seems stop at here and won't going on.

The usage of gpu was like below.
"
incubator-mxnet,2192,"Hello I wanted to do something with mx.sym.sum.

I have 2 outputs that I want to diff and sum.
leg1 and leg2 are outputs of FullyConnected
minibatch size = 128



How can I tell the sum symbol to take into account to sum per row instead of summing the whole matrix ?
",0,does mx.sym.sum take batch size into account ?,"does mx.sym.sum take batch size into account ? Hello I wanted to do something with mx.sym.sum.

I have 2 outputs that I want to diff and sum.
leg1 and leg2 are outputs of FullyConnected
minibatch size = 128



How can I tell the sum symbol to take into account to sum per row instead of summing the whole matrix ?
"
incubator-mxnet,13664,"Note: Providing complete information in the most concise form is the best way to get help. This issue template serves as the checklist for essential information to most of the technical issues and bug reports. For non-technical issues and feature requests, feel free to present the information in what you believe is the best form.

For Q & A and discussion, please start a discussion thread at https://discuss.mxnet.io 

## Description
(Brief description of the problem in no more than 2 sentences.)

## Environment info (Required)

python diagnose.py

Package used (Python/R/Scala/Julia):
(I'm using ...)

For Scala user, please provide:
1. Java version: ()
2. Maven version: ()
3. Scala runtime if applicable: ()

For R user, please provide R :

## Build info (Required if built from source)

Compiler (gcc/clang/mingw/visual studio):

MXNet commit hash:
(Paste the output of  here.)

Build config:
(Paste the content of config.mk, or the build command.)

## Error Message:
(Paste the complete error message, including stack trace.)

## Minimum reproducible example
(If you are using your own code, please provide a short script that reproduces the error. Otherwise, please provide link to the existing example.)

## Steps to reproduce
(Paste the commands you ran that produced the error.)

1.
2.

## What have you tried to solve it?

1.
2.
",0,Dj,"Dj Note: Providing complete information in the most concise form is the best way to get help. This issue template serves as the checklist for essential information to most of the technical issues and bug reports. For non-technical issues and feature requests, feel free to present the information in what you believe is the best form.

For Q & A and discussion, please start a discussion thread at https://discuss.mxnet.io 

## Description
(Brief description of the problem in no more than 2 sentences.)

## Environment info (Required)

python diagnose.py

Package used (Python/R/Scala/Julia):
(I'm using ...)

For Scala user, please provide:
1. Java version: ()
2. Maven version: ()
3. Scala runtime if applicable: ()

For R user, please provide R :

## Build info (Required if built from source)

Compiler (gcc/clang/mingw/visual studio):

MXNet commit hash:
(Paste the output of  here.)

Build config:
(Paste the content of config.mk, or the build command.)

## Error Message:
(Paste the complete error message, including stack trace.)

## Minimum reproducible example
(If you are using your own code, please provide a short script that reproduces the error. Otherwise, please provide link to the existing example.)

## Steps to reproduce
(Paste the commands you ran that produced the error.)

1.
2.

## What have you tried to solve it?

1.
2.
"
